utterance_id,emotion,start_sec,end_sec,source_emotion_file,duration_sec,session,speaker,gender_proxy
Ses01M_impro04_F018,neu,145.21,153.05,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,7.840000000000003,Ses01,Ses01M,M
Ses01M_impro04_F019,neu,153.75,157.795,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,4.0449999999999875,Ses01,Ses01M,M
Ses01M_impro04_F020,neu,157.97,160.35,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.3799999999999955,Ses01,Ses01M,M
Ses01M_impro04_F021,neu,162.17,164.99,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.8200000000000216,Ses01,Ses01M,M
Ses01M_impro04_F022,neu,166.29,172.94,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,6.650000000000006,Ses01,Ses01M,M
Ses01M_impro04_F023,neu,178.1672,181.0057,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.838499999999982,Ses01,Ses01M,M
Ses01M_impro04_F024,fru,182.2975,183.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.5625,Ses01,Ses01M,M
Ses01M_impro04_F025,neu,186.3825,189.6225,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,3.240000000000009,Ses01,Ses01M,M
Ses01M_impro04_M000,xxx,11.5885,13.5675,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.979000000000001,Ses01,Ses01M,M
Ses01M_impro04_M001,fru,15.05,19.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,4.18,Ses01,Ses01M,M
Ses01M_impro04_M002,fru,19.36,21.4936,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.1336000000000013,Ses01,Ses01M,M
Ses01M_impro04_M003,fru,23.0031,31.9779,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,8.974800000000002,Ses01,Ses01M,M
Ses01M_impro04_M004,fru,34.1437,46.84,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,12.6963,Ses01,Ses01M,M
Ses01M_impro04_M005,fru,49.91,63.66,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,13.75,Ses01,Ses01M,M
Ses01M_impro04_M006,xxx,65.49,67.92,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.430000000000007,Ses01,Ses01M,M
Ses01M_impro04_M007,xxx,69.79,71.78,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.9899999999999949,Ses01,Ses01M,M
Ses01M_impro04_M008,fru,76.39,80.53,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,4.140000000000001,Ses01,Ses01M,M
Ses01M_impro04_M009,fru,80.55,86.09,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,5.540000000000006,Ses01,Ses01M,M
Ses01M_impro04_M010,fru,91.06,95.765,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,4.704999999999998,Ses01,Ses01M,M
Ses01M_impro04_M011,fru,99.19,106.69,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,7.5,Ses01,Ses01M,M
Ses01M_impro04_M012,fru,110.43,112.21,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.779999999999987,Ses01,Ses01M,M
Ses01M_impro04_M013,fru,116.39,118.58,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.1899999999999977,Ses01,Ses01M,M
Ses01M_impro04_M014,ang,119.31,120.59,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.2800000000000011,Ses01,Ses01M,M
Ses01M_impro04_M015,fru,124.0,129.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,5.710000000000008,Ses01,Ses01M,M
Ses01M_impro04_M016,fru,131.2094,136.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,5.650600000000026,Ses01,Ses01M,M
Ses01M_impro04_M017,fru,137.35,139.06,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.710000000000008,Ses01,Ses01M,M
Ses01M_impro04_M018,ang,139.46,147.2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,7.739999999999981,Ses01,Ses01M,M
Ses01M_impro04_M019,xxx,148.38,151.84,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,3.460000000000008,Ses01,Ses01M,M
Ses01M_impro04_M020,fru,159.77,161.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,2.0900000000000034,Ses01,Ses01M,M
Ses01M_impro04_M021,xxx,161.95,163.61,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.660000000000025,Ses01,Ses01M,M
Ses01M_impro04_M022,fru,164.74,166.5275,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.7874999999999943,Ses01,Ses01M,M
Ses01M_impro04_M023,ang,172.34,178.643,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,6.302999999999997,Ses01,Ses01M,M
Ses01M_impro04_M024,fru,182.88,186.445,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,3.5649999999999977,Ses01,Ses01M,M
Ses01M_impro04_M025,neu,189.3,190.8275,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro04.txt,1.527499999999975,Ses01,Ses01M,M
Ses01M_impro05_F000,neu,2.2687,4.32,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.0513000000000003,Ses01,Ses01M,M
Ses01M_impro05_F001,neu,7.23,9.88,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.6500000000000004,Ses01,Ses01M,M
Ses01M_impro05_F002,neu,10.1725,13.7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.5275,Ses01,Ses01M,M
Ses01M_impro05_F003,neu,15.125,16.415,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.2899999999999991,Ses01,Ses01M,M
Ses01M_impro05_F004,neu,17.97,22.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,4.060000000000002,Ses01,Ses01M,M
Ses01M_impro05_F005,neu,22.2,25.06,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.8599999999999994,Ses01,Ses01M,M
Ses01M_impro05_F006,neu,25.1125,27.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.7474999999999987,Ses01,Ses01M,M
Ses01M_impro05_F007,neu,30.5125,33.31,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.797500000000003,Ses01,Ses01M,M
Ses01M_impro05_F008,fru,34.42,36.41,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.9899999999999949,Ses01,Ses01M,M
Ses01M_impro05_F009,xxx,37.4,39.99,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.5900000000000034,Ses01,Ses01M,M
Ses01M_impro05_F010,xxx,40.845,43.1575,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.3125,Ses01,Ses01M,M
Ses01M_impro05_F011,neu,45.67,49.92,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,4.25,Ses01,Ses01M,M
Ses01M_impro05_F012,neu,49.92,52.31,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.3900000000000006,Ses01,Ses01M,M
Ses01M_impro05_F013,neu,53.7075,56.24,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.532499999999999,Ses01,Ses01M,M
Ses01M_impro05_F014,neu,58.5,60.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.7299999999999969,Ses01,Ses01M,M
Ses01M_impro05_F015,neu,61.48,67.48,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,6.000000000000007,Ses01,Ses01M,M
Ses01M_impro05_F016,neu,67.51,73.25,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,5.739999999999995,Ses01,Ses01M,M
Ses01M_impro05_F017,neu,91.41,100.24,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,8.829999999999998,Ses01,Ses01M,M
Ses01M_impro05_F018,neu,100.24,102.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.6200000000000045,Ses01,Ses01M,M
Ses01M_impro05_F019,neu,102.92,106.17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.25,Ses01,Ses01M,M
Ses01M_impro05_F020,neu,107.93,114.19,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,6.259999999999991,Ses01,Ses01M,M
Ses01M_impro05_F021,neu,114.19,115.47,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.2800000000000011,Ses01,Ses01M,M
Ses01M_impro05_F022,neu,117.22,118.7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.480000000000004,Ses01,Ses01M,M
Ses01M_impro05_F023,neu,119.6225,121.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.6075000000000017,Ses01,Ses01M,M
Ses01M_impro05_F024,neu,125.2,127.13,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.9299999999999926,Ses01,Ses01M,M
Ses01M_impro05_F025,neu,129.24,133.83,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,4.590000000000003,Ses01,Ses01M,M
Ses01M_impro05_F026,neu,133.83,136.87,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.039999999999992,Ses01,Ses01M,M
Ses01M_impro05_F027,neu,142.65,144.12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.4699999999999989,Ses01,Ses01M,M
Ses01M_impro05_F028,neu,148.72,150.76,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.039999999999992,Ses01,Ses01M,M
Ses01M_impro05_F029,neu,155.57,157.29,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.7199999999999989,Ses01,Ses01M,M
Ses01M_impro05_F030,neu,158.87,160.93,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.0600000000000023,Ses01,Ses01M,M
Ses01M_impro05_F031,neu,161.34,162.59,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.25,Ses01,Ses01M,M
Ses01M_impro05_F032,neu,163.69,166.1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.4099999999999966,Ses01,Ses01M,M
Ses01M_impro05_F033,neu,166.37,167.6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.2299999999999898,Ses01,Ses01M,M
Ses01M_impro05_F034,neu,173.09,178.46,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,5.3700000000000045,Ses01,Ses01M,M
Ses01M_impro05_F035,fru,186.33,190.02,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.6899999999999977,Ses01,Ses01M,M
Ses01M_impro05_F036,xxx,192.91,194.75,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.8400000000000034,Ses01,Ses01M,M
Ses01M_impro05_F037,xxx,194.9425,201.75,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,6.8075000000000045,Ses01,Ses01M,M
Ses01M_impro05_M000,fru,3.71,7.82,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,4.11,Ses01,Ses01M,M
Ses01M_impro05_M001,fru,8.06,12.34,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,4.279999999999999,Ses01,Ses01M,M
Ses01M_impro05_M002,fru,12.53,15.6575,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.1275000000000013,Ses01,Ses01M,M
Ses01M_impro05_M003,xxx,15.86,21.15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,5.289999999999999,Ses01,Ses01M,M
Ses01M_impro05_M004,ang,26.1923,31.08,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,4.887699999999999,Ses01,Ses01M,M
Ses01M_impro05_M005,ang,31.78,34.83,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.049999999999997,Ses01,Ses01M,M
Ses01M_impro05_M006,ang,34.85,37.67,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.8200000000000003,Ses01,Ses01M,M
Ses01M_impro05_M007,ang,37.715,41.47,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.7549999999999955,Ses01,Ses01M,M
Ses01M_impro05_M008,ang,42.835,46.02,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.1850000000000023,Ses01,Ses01M,M
Ses01M_impro05_M009,fru,51.75,54.53,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.780000000000001,Ses01,Ses01M,M
Ses01M_impro05_M010,fru,54.56,58.79,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,4.229999999999997,Ses01,Ses01M,M
Ses01M_impro05_M011,xxx,58.82,63.4075,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,4.587499999999999,Ses01,Ses01M,M
Ses01M_impro05_M012,xxx,63.8375,66.22,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.3825000000000003,Ses01,Ses01M,M
Ses01M_impro05_M013,xxx,72.76,84.05,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,11.289999999999992,Ses01,Ses01M,M
Ses01M_impro05_M014,xxx,84.29,91.75,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,7.459999999999994,Ses01,Ses01M,M
Ses01M_impro05_M015,neu,105.39,107.46,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.069999999999993,Ses01,Ses01M,M
Ses01M_impro05_M016,xxx,113.68,117.49,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.809999999999988,Ses01,Ses01M,M
Ses01M_impro05_M017,xxx,118.24,120.07,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.8299999999999983,Ses01,Ses01M,M
Ses01M_impro05_M018,fru,121.43,125.61,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,4.179999999999993,Ses01,Ses01M,M
Ses01M_impro05_M019,xxx,125.71,129.6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.8900000000000006,Ses01,Ses01M,M
Ses01M_impro05_M020,ang,134.9988,137.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.5012000000000114,Ses01,Ses01M,M
Ses01M_impro05_M021,ang,137.5,143.35,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,5.849999999999994,Ses01,Ses01M,M
Ses01M_impro05_M022,ang,143.52,149.35,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,5.829999999999984,Ses01,Ses01M,M
Ses01M_impro05_M023,ang,149.88,156.39,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,6.509999999999991,Ses01,Ses01M,M
Ses01M_impro05_M024,ang,156.46,159.96,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,3.5,Ses01,Ses01M,M
Ses01M_impro05_M025,ang,160.02,167.01,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,6.989999999999981,Ses01,Ses01M,M
Ses01M_impro05_M026,ang,167.01,173.73,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,6.719999999999999,Ses01,Ses01M,M
Ses01M_impro05_M027,ang,175.2775,181.46,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,6.1825000000000045,Ses01,Ses01M,M
Ses01M_impro05_M028,ang,181.495,186.82,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,5.324999999999989,Ses01,Ses01M,M
Ses01M_impro05_M029,xxx,189.42,198.34,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,8.920000000000016,Ses01,Ses01M,M
Ses01M_impro05_M030,fru,199.27,200.3975,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,1.1274999999999977,Ses01,Ses01M,M
Ses01M_impro05_M031,ang,201.2825,203.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro05.txt,2.427500000000009,Ses01,Ses01M,M
Ses01M_impro06_F000,neu,10.0955,12.68,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.5845000000000002,Ses01,Ses01M,M
Ses01M_impro06_F001,neu,23.26,26.3875,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,3.1274999999999977,Ses01,Ses01M,M
Ses01M_impro06_F002,neu,39.43,41.75,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.3200000000000003,Ses01,Ses01M,M
Ses01M_impro06_F003,sad,61.86,64.65,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.7900000000000063,Ses01,Ses01M,M
Ses01M_impro06_F004,sad,67.277,70.12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.8430000000000035,Ses01,Ses01M,M
Ses01M_impro06_F005,sad,70.205,72.2704,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.065399999999997,Ses01,Ses01M,M
Ses01M_impro06_F006,sad,76.5016,79.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.528400000000005,Ses01,Ses01M,M
Ses01M_impro06_F007,neu,87.2562,89.47,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.213799999999992,Ses01,Ses01M,M
Ses01M_impro06_F008,neu,94.62,96.52,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,1.8999999999999915,Ses01,Ses01M,M
Ses01M_impro06_F009,neu,97.45,101.42,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,3.969999999999999,Ses01,Ses01M,M
Ses01M_impro06_F010,neu,101.5,105.8675,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,4.367500000000007,Ses01,Ses01M,M
Ses01M_impro06_F011,neu,107.02,108.56,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,1.5400000000000063,Ses01,Ses01M,M
Ses01M_impro06_F012,neu,112.615,113.9775,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,1.3625000000000114,Ses01,Ses01M,M
Ses01M_impro06_F013,neu,117.85,120.8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.950000000000003,Ses01,Ses01M,M
Ses01M_impro06_F014,neu,131.1825,132.555,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,1.3725000000000023,Ses01,Ses01M,M
Ses01M_impro06_F015,neu,143.9425,145.16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,1.2175000000000011,Ses01,Ses01M,M
Ses01M_impro06_F016,neu,145.94,147.78,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,1.8400000000000034,Ses01,Ses01M,M
Ses01M_impro06_F017,neu,148.265,150.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.4450000000000216,Ses01,Ses01M,M
Ses01M_impro06_F018,neu,157.23,159.57,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.3400000000000034,Ses01,Ses01M,M
Ses01M_impro06_F019,neu,159.75,163.9425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,4.1924999999999955,Ses01,Ses01M,M
Ses01M_impro06_F020,neu,178.3706,181.43,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,3.0594000000000108,Ses01,Ses01M,M
Ses01M_impro06_F021,neu,184.26,186.2647,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.004700000000014,Ses01,Ses01M,M
Ses01M_impro06_F022,neu,188.97,190.92,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,1.9499999999999886,Ses01,Ses01M,M
Ses01M_impro06_F023,neu,197.06,199.05,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,1.990000000000009,Ses01,Ses01M,M
Ses01M_impro06_F024,neu,200.3676,203.16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.7923999999999864,Ses01,Ses01M,M
Ses01M_impro06_F025,neu,208.8826,210.7397,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,1.8571000000000026,Ses01,Ses01M,M
Ses01M_impro06_F026,neu,214.6701,217.6415,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.971400000000017,Ses01,Ses01M,M
Ses01M_impro06_F027,neu,233.02,235.13,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,2.109999999999985,Ses01,Ses01M,M
Ses01M_impro06_F028,neu,239.1062,242.6985,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,3.5922999999999945,Ses01,Ses01M,M
Ses01M_impro06_M000,sad,12.4633,16.51,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,4.046700000000001,Ses01,Ses01M,M
Ses01M_impro06_M001,sad,19.1808,22.89,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,3.709199999999999,Ses01,Ses01M,M
Ses01M_impro06_M002,sad,25.7888,30.0906,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,4.3018,Ses01,Ses01M,M
Ses01M_impro06_M003,sad,31.76,35.36,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,3.599999999999998,Ses01,Ses01M,M
Ses01M_impro06_M004,sad,36.11,40.0,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,3.8900000000000006,Ses01,Ses01M,M
Ses01M_impro06_M005,sad,41.22,44.6825,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,3.4624999999999986,Ses01,Ses01M,M
Ses01M_impro06_M006,sad,46.41,61.99,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,15.580000000000005,Ses01,Ses01M,M
Ses01M_impro06_M007,sad,63.63,67.63,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_impro06.txt,3.999999999999993,Ses01,Ses01M,M
